player_id,player_name,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,draft_year,team_conference
20465,Anthony Parker,Maccabi Tel Aviv,Forward,68,12.9,7.9,1.4,2012,IL
20466,Tyler Herro,Celtics,Center,15,6,3.2,10.1,2015,East
20467,Roman Sorkin,Maccabi Tel Aviv,Center,15,26.9,0.4,5.5,2012,IL
20468,Tal Dunne,Celtics,Forward,32,24.4,2.2,13.6,2015,East
20469,Keegan Murray,Warriors,Center,67,15.4,0.6,4.4,2015,West
20470,Iftach Ziv,Bulls,Center,42,16.1,8.9,13.4,2016,East
20471,Itamar Carmon,Celtics,Guard,64,18.5,0.2,0,2015,East
20472,Itay Segev,Lakers,Guard,74,25.8,3.3,4.7,2016,West
20473,Tyrese Maxey,Maccabi Tel Aviv,Guard,54,9.6,7.3,9.9,2012,IL
20474,Daniel Wolf,Celtics,Guard,29,25.5,0.1,5.8,2015,East
20475,Motti Aroesti,Lakers,Center,54,14.9,8.1,12,2016,West
20476,Jabari Smith Jr.,Lakers,Center,37,22.1,0.8,11.9,2016,West
20477,Oded Katash,Bulls,Center,55,19.6,3.8,7.4,2016,East
20478,Dominique Wilkins,Heat,Center,65,10.4,5.2,6.5,2013,East
20479,Damian Lillard,Maccabi Tel Aviv,Center,56,15.9,9.2,11.9,2012,IL
20480,Lior Carreira,Bulls,Guard,45,26.1,9.8,5.2,2016,East
20481,Trae Young,Celtics,Forward,17,8.8,7.1,11.8,2015,East
20482,Damian Lillard,Maccabi Tel Aviv,Center,50,23.4,3.7,12.5,2012,IL
20483,Andrew Bogut,Celtics,Forward,25,24.3,7.9,12.3,2015,East
20484,Shaquille O'Neal,Warriors,Guard,51,24.3,3.6,14.5,2015,West
20485,Ben Carter,Spurs,Forward,55,24.5,3.3,8.5,2012,West
20486,Yovel Zoosman,Heat,Guard,75,23.1,2.7,14.3,2013,East
20487,Kristaps Porzingis,Lakers,Guard,49,28.6,7.8,4,2016,West
20488,Andrew Wiggins,Hapoel Jerusalem,Guard,66,27.3,7.4,7.9,2002,IL
20489,Joel Embiid,Spurs,Forward,38,28,7.9,1.1,2012,West
20490,Giannis Antetokounmpo,Maccabi Tel Aviv,Forward,23,26.8,6.5,9.3,2012,IL
20491,Itay Segev,Heat,Guard,20,26.2,2.2,10.9,2013,East
20492,Yovel Zoosman,Celtics,Guard,55,12.1,8.1,9.8,2015,East
20493,Karl Malone,Heat,Guard,28,28.1,5,11.8,2013,East
20494,Iftach Ziv,Spurs,Center,75,27.6,4,4.4,2012,West
20495,Shawn Dawson,Warriors,Guard,80,7.9,0,9.2,2015,West
20496,Rudy Gobert,Celtics,Guard,82,6,3.2,14.5,2015,East
20497,Yiftach Feldman,Heat,Forward,56,27.2,3,3.4,2013,East
20498,Joel Embiid,Hapoel Jerusalem,Forward,35,29.3,6.9,3.1,2002,IL
20499,Penny Hardaway,Warriors,Forward,24,16.5,3.3,2.3,2015,West
20500,Klay Thompson,Celtics,Forward,47,19.4,4.7,13.8,2015,East
20501,Zydrunas Ilgauskas,Celtics,Forward,11,11.3,6.6,5.9,2015,East
20502,T. J. Leaf,Celtics,Center,13,5.1,1.8,8.5,2015,East
20503,Jalen Green,Heat,Center,15,29.9,0.5,13.1,2013,East
20504,Danilo Gallinari,Bulls,Guard,17,16.3,4.1,14.7,2016,East
20505,Nikola Vujcic,Hapoel Jerusalem,Guard,66,10.8,6.9,12.7,2002,IL
20506,Nir Tishman,Warriors,Forward,18,19.2,5,3.2,2015,West
20507,T. J. Leaf,Bulls,Center,82,18.7,0.5,3.4,2016,East
20508,Jason Kidd,Maccabi Tel Aviv,Center,71,16.8,0.1,13.9,2012,IL
20509,Richard Howell,Maccabi Tel Aviv,Center,48,17.3,0.3,5.7,2012,IL
20510,Bar Timor,Warriors,Guard,34,30,0.1,9.2,2015,West
20511,Tyrese Maxey,Hapoel Jerusalem,Guard,57,8,6.7,12.9,2002,IL
20512,Derrick Sharp,Spurs,Guard,66,19.2,8.7,12.7,2012,West
20513,David Robinson,Bulls,Center,11,13.7,4.2,1.2,2016,East
20514,Amir Uri,Heat,Guard,68,6.6,6.6,7.9,2013,East
20515,Vince Carter,Heat,Guard,15,7.8,5.8,14.8,2013,East
20516,Tyrese Maxey,Spurs,Guard,45,12.2,2.8,2.9,2012,West
20517,Chris Bosh,Lakers,Forward,52,17,6,12.5,2016,West
20518,Ben Saraf,Hapoel Jerusalem,Forward,54,20.4,3.9,9.8,2002,IL
20519,Ben Carter,Hapoel Jerusalem,Forward,40,12.1,3.4,6.6,2002,IL
20520,Idan Zalmanson,Heat,Center,23,13.3,6.7,14.1,2013,East
20521,Luka Doncic,Bulls,Forward,33,18.6,4.1,4.7,2016,East
20522,Itamar Carmon,Spurs,Guard,68,17,9.8,1.2,2012,West
20523,Gil Beni,Hapoel Jerusalem,Guard,36,17.6,9,7.2,2002,IL
20524,Luka Doncic,Bulls,Forward,59,24,1,12.9,2016,East
20525,Roi Plesner,Maccabi Tel Aviv,Center,40,12.2,4.4,6.4,2012,IL
20526,Guy Pnini,Hapoel Jerusalem,Guard,54,11.4,1.4,0.7,2002,IL
20527,Rui HachimuraDeni Avdija,Celtics,Forward,28,18.5,5.6,10.2,2015,East
20528,Grant Hill,Celtics,Guard,62,27.1,9.7,0,2015,East
20529,LaMelo Ball,Hapoel Jerusalem,Forward,22,13.4,4.5,10.4,2002,IL
20530,Pau Gasol,Lakers,Guard,69,24.4,1.8,9.3,2016,West
20531,Larry Bird,Heat,Forward,71,20.3,7.4,14.2,2013,East
20532,Eidan Rubin,Warriors,Forward,17,15.9,3.5,3.5,2015,West
20533,Scottie Barnes,Spurs,Guard,49,18.9,7.6,13.4,2012,West
20534,Jordan Poole,Heat,Guard,48,17.7,6.8,1.4,2013,East
20535,Andrew Bogut,Maccabi Tel Aviv,Forward,51,16.5,2.4,13.7,2012,IL
20536,James Feldeine,Maccabi Tel Aviv,Forward,60,29.3,3.7,6.7,2012,IL
20537,Tyler Herro,Warriors,Center,33,25.1,8.5,10.6,2015,West
20538,Al Horford,Lakers,Forward,61,22.1,5,2.2,2016,West
20539,Eidan Harel,Warriors,Center,11,8.9,1.4,1,2015,West
20540,Yotam Halperin,Heat,Forward,24,5.3,1.6,4.1,2013,East
20541,Itay Segev,Bulls,Guard,21,24.8,3.5,8,2016,East
20542,Yam Madar,Spurs,Center,12,24.8,4.2,0.2,2012,West
20543,Eylon Sasson,Hapoel Jerusalem,Forward,50,7.8,2.3,6.9,2002,IL
20544,Tamir Blatt,Hapoel Jerusalem,Forward,71,28.9,1.9,7.5,2002,IL
20545,Amir Uri,Lakers,Guard,61,13.1,8.3,6.3,2016,West
20546,Nimrod Levi,Heat,Center,25,5.8,6.3,8.2,2013,East
20547,Jason Kidd,Bulls,Center,15,25.8,8.3,9.8,2016,East
20548,Bonzie Colson,Maccabi Tel Aviv,Center,58,28.8,3.3,8.3,2012,IL
20549,Elgin Baylor,Hapoel Jerusalem,Forward,44,15.9,7.1,6.4,2002,IL
20550,Fred VanVleet,Warriors,Forward,33,14,8.4,0.3,2015,West
20551,Eylon Sasson,Celtics,Forward,31,12.8,4.5,13.6,2015,East
20552,Jrue Holiday,Warriors,Center,33,21.1,2.9,3.8,2015,West
20553,Elad Levi,Celtics,Center,62,16.9,2.4,7.8,2015,East
20554,Yao Ming,Lakers,Center,19,25.4,9.5,14.1,2016,West
20555,Brandon Ingram,Heat,Guard,10,25.3,9.2,6,2013,East
20556,Yam Hanochi,Warriors,Center,40,11.6,1.6,10.6,2015,West
20557,Ben Carter,Spurs,Forward,60,17.3,2.3,0.7,2012,West
20558,Itamar Carmon,Bulls,Guard,42,6,7.9,11.5,2016,East
20559,Ben Saraf,Lakers,Forward,54,17.8,0.7,3.5,2016,West
20560,Tamir Blatt,Maccabi Tel Aviv,Forward,60,29.1,7.4,10.1,2012,IL
20561,Elad Levi,Hapoel Jerusalem,Center,26,29.3,2.9,2.5,2002,IL
20562,Paul George,Bulls,Guard,60,16.9,3.8,0.6,2016,East
20563,Adam Ariel,Hapoel Jerusalem,Guard,65,11.5,4.9,9.6,2002,IL
20564,CJ McCollum,Heat,Center,59,24.5,8.2,5,2013,East
20565,Tracy McGrady,Hapoel Jerusalem,Forward,56,24.3,0.9,5,2002,IL
20566,Dwyane Wade,Bulls,Center,12,15.1,9.1,0.7,2016,East
20567,Gal Mekel,Bulls,Guard,71,12.5,9.3,6.6,2016,East
20568,Tyrese Maxey,Celtics,Guard,55,21.9,1.2,13,2015,East
20569,Yair Kravitz,Maccabi Tel Aviv,Center,20,21.1,2.3,6.1,2012,IL
20570,Kristaps Porzingis,Heat,Guard,79,22.8,8.8,11.4,2013,East
20571,Ja Morant,Hapoel Jerusalem,Forward,52,6,7.6,13.4,2002,IL
20572,Keegan Murray,Heat,Center,66,27.4,7.4,0.5,2013,East
20573,Roman Sorkin,Heat,Center,73,19.6,0.9,1.1,2013,East
20574,Gilad Levi,Bulls,Forward,35,5.8,1.1,11,2016,East
20575,Josh Nebo,Maccabi Tel Aviv,Guard,78,22.9,2.2,8.6,2012,IL
20576,Kyrie Irving,Bulls,Guard,81,28.4,6.2,9.3,2016,East
20577,Jaren Jackson Jr.,Heat,Guard,16,19.1,5.7,3.3,2013,East
20578,Nir Tishman,Celtics,Forward,73,5,4.2,14,2015,East
20579,Ricky Rubio,Warriors,Center,15,13.9,2.9,12,2015,West
20580,Giannis Antetokounmpo,Celtics,Forward,65,21.2,4.7,7.5,2015,East
20581,Oded Katash,Maccabi Tel Aviv,Center,64,21.3,5.7,11.5,2012,IL
20582,Eidan Alber,Spurs,Guard,35,24.9,1.5,6.7,2012,West
20583,Hanoch Mintz,Celtics,Forward,26,6.2,0.5,7.7,2015,East
20584,Dennis Rodman,Lakers,Guard,65,5.8,5,2.9,2016,West
20585,Tal Dunne,Maccabi Tel Aviv,Forward,13,12.2,3.3,3.8,2012,IL
20586,Kyrie Irving,Warriors,Guard,71,12.1,3,3,2015,West
20587,T. J. Leaf,Hapoel Jerusalem,Center,66,19.9,3,13.3,2002,IL
20588,Bryant Dunston,Celtics,Forward,77,29.3,6.5,4,2015,East
20589,Wade Baldwin IV,Warriors,Forward,14,15.1,6.9,3.9,2015,West
20590,Liel Malchi,Maccabi Tel Aviv,Center,79,19,8,7.7,2012,IL
20591,Bam Adebayo,Celtics,Center,39,8.6,6.3,11.1,2015,East
20592,Michael Jordan,Hapoel Jerusalem,Guard,25,15.3,0.9,5.1,2002,IL
20593,Doron Jamchi,Maccabi Tel Aviv,Center,24,29.4,6,12.3,2012,IL
20594,Alex Tyus,Lakers,Center,56,10.1,2,13.6,2016,West
20595,Amnon Avidan,Hapoel Jerusalem,Center,77,9.5,2,9.4,2002,IL
20596,Scottie Pippen,Spurs,Center,24,13.2,0.1,2.2,2012,West
20597,T. J. Leaf,Maccabi Tel Aviv,Center,28,9.1,1.6,8,2012,IL
20598,Derrick Sharp,Celtics,Guard,37,27,5.9,5.1,2015,East
20599,Gabi Neumark,Celtics,Forward,46,7.5,5.9,14.1,2015,East
20600,Itay Segev,Maccabi Tel Aviv,Guard,42,23.4,7,13.1,2012,IL
20601,Shai Gilgeous-Alexander,Heat,Guard,66,25.3,5.3,2.4,2013,East
20602,Paolo Banchero,Spurs,Guard,49,22,8.5,11.3,2012,West
20603,Tom Maayan,Hapoel Jerusalem,Center,62,29.4,4.5,9.8,2002,IL
20604,Brandon Ingram,Celtics,Guard,55,9.9,0.9,7.2,2015,East
20605,Nikola Vujcic,Maccabi Tel Aviv,Guard,23,27.8,6.7,1.6,2012,IL
20606,Adam Ariel,Maccabi Tel Aviv,Guard,63,11.8,8.5,4,2012,IL
20607,Charles Barkley,Maccabi Tel Aviv,Center,51,5.1,4.4,14.5,2012,IL
20608,Pascal Siakam,Spurs,Forward,80,21.1,3.9,14.5,2012,West
20609,Oscar Robertson,Warriors,Center,15,12.1,8.2,2.2,2015,West
20610,Darius Garland,Celtics,Guard,78,25.6,8.4,8.3,2015,East
20611,Larry Bird,Hapoel Jerusalem,Forward,29,20.8,9.1,7.3,2002,IL
20612,Joel Embiid,Heat,Forward,20,19.6,2.5,11.8,2013,East
20613,Rui HachimuraDeni Avdija,Maccabi Tel Aviv,Forward,76,16.7,0.2,1.8,2012,IL
20614,Derrick Sharp,Hapoel Jerusalem,Guard,71,28,3.4,8.9,2002,IL
20615,Will Solomon,Lakers,Forward,26,19.6,3.2,13.5,2016,West
20616,Isiah Thomas,Hapoel Jerusalem,Guard,68,27.1,5.6,3,2002,IL
20617,Luka Doncic,Heat,Forward,13,16.8,4.2,1.7,2013,East
20618,Elgin Baylor,Hapoel Jerusalem,Forward,80,19.3,8.4,2.4,2002,IL
20619,Jaylen Adams,Lakers,Forward,22,12.4,6.9,12.2,2016,West
20620,Lorenzo Brown,Lakers,Center,75,7.4,9.2,3.8,2016,West
20621,Nikola Vujcic,Bulls,Guard,50,14.4,9.2,14.9,2016,East
20622,Dennis Rodman,Spurs,Guard,59,28.8,2.4,11.7,2012,West
20623,Chuck Eidson,Heat,Guard,78,9.5,6.9,7,2013,East
20624,Bryant Dunston,Lakers,Forward,57,27.4,0.1,5.6,2016,West
20625,Tal Brody,Bulls,Forward,56,24.9,0.8,9.9,2016,East
20626,Scottie Pippen,Lakers,Center,23,14.8,1.5,12.9,2016,West
20627,Iftach Ziv,Heat,Center,62,19.7,2.7,5.7,2013,East
20628,John DiBartolomeo (naturalized),Hapoel Jerusalem,Guard,16,29.1,9.8,5.7,2002,IL
20629,Omer Sela,Warriors,Center,26,29.6,6.1,2.9,2015,West
20630,Jaden Ivey,Lakers,Forward,71,24.4,9.3,4.1,2016,West
20631,Meir Tapiro,Maccabi Tel Aviv,Forward,71,29.3,8.3,8.7,2012,IL
20632,Guy Pnini,Heat,Guard,21,26.3,5.2,6.3,2013,East
20633,Michael Jordan,Bulls,Guard,56,19.3,2.8,9.9,2016,East
20634,Danilo Gallinari,Warriors,Guard,54,11,3.2,9.4,2015,West
20635,Chris Bosh,Lakers,Forward,66,27.9,0.2,12.8,2016,West
20636,Vince Carter,Celtics,Guard,81,29.8,6.6,7.9,2015,East
20637,Tal Dunne,Celtics,Forward,10,27.4,3.4,8,2015,East
20638,Jerry West,Hapoel Jerusalem,Guard,15,16.8,6.5,8,2002,IL
20639,Josh Nebo,Warriors,Guard,75,6.5,5.8,4.1,2015,West
20640,Yam Madar,Warriors,Center,64,19.7,2.8,13,2015,West
20641,Dirk Nowitzki,Bulls,Forward,55,7.3,8.7,7.4,2016,East
20642,Jabari Smith Jr.,Spurs,Center,68,12.8,7,10.4,2012,West
20643,Dirk Nowitzki,Maccabi Tel Aviv,Forward,13,17.3,8.7,7.5,2012,IL
20644,Anthony Parker,Warriors,Forward,72,27.5,0.3,13.6,2015,West
20645,Pau Gasol,Bulls,Guard,37,18,1.6,10.5,2016,East
20646,Dennis Schroder,Lakers,Center,59,18.7,9.3,4.3,2016,West
20647,Reggie Miller,Warriors,Guard,42,27.9,3,7.2,2015,West
20648,Daniel Wolf,Maccabi Tel Aviv,Guard,17,15.5,1.1,11.6,2012,IL
20649,Gal Mekel,Lakers,Guard,61,29.9,2.3,11.9,2016,West
20650,Dirk Nowitzki,Heat,Forward,80,21.6,1.6,14.2,2013,East
20651,Derrick Sharp,Maccabi Tel Aviv,Guard,12,26.7,9.5,0,2012,IL
20652,Chuck Eidson,Celtics,Guard,56,8.2,4.7,3.5,2015,East
20653,Liel Malchi,Hapoel Jerusalem,Center,49,13.9,7,13.3,2002,IL
20654,Dominique Wilkins,Lakers,Center,67,11.6,3.8,10.7,2016,West
20655,Ben Carter,Heat,Forward,76,24.9,5.6,12.5,2013,East
20656,John DiBartolomeo (naturalized),Maccabi Tel Aviv,Guard,33,24.4,0.7,2.3,2012,IL
20657,Jerry West,Bulls,Guard,29,27.7,1.5,12,2016,East
20658,Guy Pnini,Lakers,Guard,70,25,4.7,1,2016,West
20659,Will Solomon,Bulls,Forward,82,20.6,0.9,10.7,2016,East
20660,Tom Maayan,Spurs,Center,77,16.3,4.5,1.5,2012,West
20661,Ariel Beit-Halachmi,Heat,Guard,68,6.5,4.3,11.5,2013,East
20662,Jaren Jackson Jr.,Hapoel Jerusalem,Guard,57,24.6,2.3,8.6,2002,IL
20663,Brook Lopez,Warriors,Center,28,19.8,4.3,8,2015,West
20664,Itay Segev,Heat,Guard,51,16.4,9.4,3.4,2013,East
20665,Amir Uri,Maccabi Tel Aviv,Guard,20,19.4,8.3,2.7,2012,IL
20666,Paolo Banchero,Heat,Guard,52,17.6,8.3,4.5,2013,East
20667,Chuck Eidson,Heat,Guard,28,25.8,1.9,14.2,2013,East
20668,Luka Doncic,Warriors,Forward,19,10.6,6,4.6,2015,West
20669,Will Solomon,Spurs,Forward,62,5.6,4,13.9,2012,West
20670,Andrew Wiggins,Lakers,Guard,80,29,7.5,9.5,2016,West
20671,Donovan Mitchell,Celtics,Center,10,27.8,0.1,2.8,2015,East
20672,Evan Fournier,Heat,Guard,68,20.9,1.6,1,2013,East
20673,Moshe Mizrahi,Heat,Guard,38,21.5,2,7.6,2013,East
20674,Shaquille O'Neal,Celtics,Guard,42,22.7,3.6,15,2015,East
20675,Kyrie Irving,Maccabi Tel Aviv,Guard,39,5.2,4.1,12.5,2012,IL
20676,Scottie Barnes,Spurs,Guard,78,18.4,5.3,4.4,2012,West
20677,Josh Giddey,Maccabi Tel Aviv,Forward,69,13.5,8.6,12.5,2012,IL
20678,Roi Plesner,Heat,Center,62,11.9,1.3,8.6,2013,East
20679,Nadav Henefeld,Lakers,Forward,33,17.9,3.9,3.8,2016,West
20680,Idan Zalmanson,Maccabi Tel Aviv,Center,69,5.8,4.8,4.8,2012,IL
20681,Kevin Durant,Bulls,Center,69,23.8,3,13.9,2016,East
20682,Kevin Garnett,Celtics,Center,54,28.3,5.5,9.8,2015,East
20683,Itay Segev,Warriors,Guard,68,24,0.3,7.9,2015,West
20684,Evan Mobley,Lakers,Guard,81,15.8,8.3,10.2,2016,West
20685,Rudy Fernandez,Lakers,Forward,75,27.3,2.1,6.8,2016,West
20686,Idan Zalmanson,Warriors,Center,59,28.9,9.1,2.6,2015,West
20687,Michael Porter Jr.,Spurs,Guard,63,25.1,9.9,5,2012,West
20688,Patrick Ewing,Spurs,Guard,76,5.7,2.4,3.3,2012,West
20689,Rafi Menco,Maccabi Tel Aviv,Center,58,15.5,5.2,6.9,2012,IL
20690,Paul George,Lakers,Guard,11,12.3,4.3,7.4,2016,West
20691,Tyrese Haliburton,Heat,Center,14,21.8,7.4,2.7,2013,East
20692,Jayson Tatum,Celtics,Guard,67,18.9,3.7,2.2,2015,East
20693,Eidan Alber,Lakers,Guard,28,9.2,9.9,6.6,2016,West
20694,Will Solomon,Celtics,Forward,49,12.5,8.3,4.6,2015,East
20695,Scottie Pippen,Celtics,Center,53,14.8,8,12.2,2015,East
20696,Pascal Siakam,Heat,Forward,36,27.5,9.1,6.8,2013,East
20697,Grant Hill,Bulls,Guard,26,27.5,1.3,2.4,2016,East
20698,Adam Ariel,Hapoel Jerusalem,Guard,78,18.5,3.7,11.8,2002,IL
20699,Marc Gasol,Celtics,Center,54,18,3.9,10.8,2015,East
20700,Andrew Bogut,Warriors,Forward,63,29.2,0.3,9,2015,West
20701,Jaylen Brown,Maccabi Tel Aviv,Guard,75,13.6,2.2,0.4,2012,IL
20702,Chris Paul,Lakers,Forward,20,19.2,3.3,13,2016,West
20703,Donovan Mitchell,Bulls,Center,52,24.2,0.3,5.7,2016,East
20704,Oz Blayzer,Warriors,Guard,47,20.4,7.5,7.5,2015,West
20705,Guy Pnini,Heat,Guard,23,11,8.8,7.7,2013,East
20706,Damian Lillard,Warriors,Center,23,20.4,2.6,9.3,2015,West
20707,Cade Cunningham,Spurs,Center,10,6.6,0.7,12.1,2012,West
20708,Wilt Chamberlain,Heat,Center,27,23.4,1.3,5.1,2013,East
20709,Moses Malone,Bulls,Guard,77,26.3,7.1,11,2016,East
20710,Evan Fournier,Celtics,Guard,64,25.6,6.6,8.3,2015,East
20711,Anthony Parker,Lakers,Forward,47,6,9.7,1.1,2016,West
20712,Rudy Fernandez,Heat,Forward,16,26,3.2,5.5,2013,East
20713,Itamar Carmon,Hapoel Jerusalem,Guard,18,29.4,5.3,0.7,2002,IL
20714,Elijah Bryant,Bulls,Forward,71,22.8,0.9,5.8,2016,East
20715,Erez Pinhasi,Hapoel Jerusalem,Forward,58,21.9,1.8,9.3,2002,IL
20716,Chet Holmgren,Lakers,Guard,60,11.7,5.7,1.2,2016,West
20717,Liel Malchi,Lakers,Center,64,15.3,7.7,12.4,2016,West
20718,Chris Jones,Warriors,Guard,48,5.2,3.6,1.6,2015,West
20719,Ricky Rubio,Maccabi Tel Aviv,Center,34,10.6,9.7,4.2,2012,IL
20720,Jake Cohen,Bulls,Center,45,25.7,2.7,12.9,2016,East
20721,Jerry West,Bulls,Guard,14,14.3,9.7,4.5,2016,East
20722,Kristaps Porzingis,Warriors,Guard,35,11.3,3.3,2.9,2015,West
20723,Manu Ginobili,Warriors,Guard,10,12,7.1,3.4,2015,West
20724,Andrew Bogut,Hapoel Jerusalem,Forward,51,5.6,1.7,14.1,2002,IL
20725,Oscar Robertson,Heat,Center,11,9.5,9.7,14.3,2013,East
20726,Elgin Baylor,Celtics,Forward,43,21.3,3.9,9.2,2015,East
20727,Giannis Antetokounmpo,Warriors,Forward,19,9,4.2,5.8,2015,West
20728,Ricky Rubio,Hapoel Jerusalem,Center,19,22.8,8.8,2.3,2002,IL
20729,Luka Doncic,Spurs,Forward,31,15.8,0.8,13.6,2012,West
20730,Scottie Barnes,Heat,Guard,74,21.9,6.8,3.5,2013,East
20731,Oz Blayzer,Celtics,Guard,58,9.8,9.8,9.2,2015,East
20732,Gary Payton,Bulls,Center,52,28.2,1.5,7.6,2016,East
20733,John DiBartolomeo (naturalized),Warriors,Guard,56,10.6,9.7,8.6,2015,West
20734,Richard Howell,Lakers,Center,68,10.6,10,4.7,2016,West
20735,Tom Maayan,Celtics,Center,70,11.3,3.7,11,2015,East
20736,Tim Duncan,Lakers,Guard,22,28.2,1.4,11.7,2016,West
20737,Yiftach Feldman,Heat,Forward,68,18.2,3,8.3,2013,East
20738,Kristaps Porzingis,Lakers,Guard,62,10.2,2.2,11.2,2016,West
20739,John Stockton,Warriors,Center,41,14.3,9.9,11.3,2015,West
20740,Shawn Dawson,Lakers,Guard,15,16.7,5.3,3.9,2016,West
20741,Tony Parker,Celtics,Guard,26,7.5,1.1,1.1,2015,East
20742,Eidan Alber,Bulls,Guard,17,7.7,1.2,11.2,2016,East
20743,Daniel Wolf,Maccabi Tel Aviv,Guard,75,11.6,3.7,6.6,2012,IL
20744,Deon Thomas,Hapoel Jerusalem,Guard,26,15.8,6.4,7.8,2002,IL
20745,Eidan Rubin,Celtics,Forward,68,27.9,3.2,3.5,2015,East
20746,Vince Carter,Spurs,Guard,53,23.6,2.8,4.4,2012,West
20747,Chris Paul,Lakers,Forward,10,6.8,4.5,12,2016,West
20748,Karl Malone,Celtics,Guard,16,8.9,5.8,4.8,2015,East
20749,Stephen Curry,Heat,Guard,48,27.8,4.3,0.1,2013,East
20750,Rudy Fernandez,Warriors,Forward,59,5.9,2.2,4.9,2015,West
20751,Ray Allen,Heat,Guard,80,14.8,1,6.5,2013,East
20752,Paul Pierce,Celtics,Forward,12,19.3,6.6,5.1,2015,East
20753,Karl-Anthony Towns,Heat,Guard,53,18.6,7,0.3,2013,East
20754,John Stockton,Maccabi Tel Aviv,Center,12,8.7,8.8,10,2012,IL
20755,Ariel Beit-Halachmi,Maccabi Tel Aviv,Guard,76,9.4,9.8,13.1,2012,IL
20756,Lior Carreira,Spurs,Guard,74,22.9,6.1,8.3,2012,West
20757,Grant Hill,Bulls,Guard,41,27.4,4.7,12.2,2016,East
20758,Gil Beni,Bulls,Guard,33,17.7,3.7,11.3,2016,East
20759,Yair Avrahami,Spurs,Guard,50,14.5,8.1,5.4,2012,West
20760,Michael Jordan,Heat,Guard,14,26.6,9.3,11,2013,East
20761,Keegan Murray,Spurs,Center,75,8.1,3.4,6.8,2012,West
20762,Eidan Alber,Bulls,Guard,36,16.6,4.5,8.1,2016,East
20763,Bradley Beal,Lakers,Guard,22,25.1,3.8,12.9,2016,West
20764,Lior Carreira,Warriors,Guard,41,8.9,0.7,13.7,2015,West
20765,Paul George,Lakers,Guard,75,10.5,6.9,12.8,2016,West
20766,Arvydas Sabonis,Celtics,Forward,20,24.2,2,10.9,2015,East
20767,Luka Doncic,Heat,Forward,30,7.4,7.6,3.4,2013,East
20768,Mickey Berkowitz,Lakers,Guard,63,18.6,3.7,9.1,2016,West
20769,Nikola Vujcic,Heat,Guard,42,28.7,2.7,12.5,2013,East
20770,Serge Ibaka,Hapoel Jerusalem,Center,58,5,2.2,3.6,2002,IL
20771,Luka Doncic,Warriors,Forward,32,17.2,9.7,4.4,2015,West
20772,Noam Dovrat,Bulls,Center,28,13.1,0.8,9.9,2016,East
20773,Jerry West,Celtics,Guard,41,12.1,9.5,7.2,2015,East
20774,Oscar Robertson,Heat,Center,48,22.1,4.1,0.6,2013,East
20775,Damian Lillard,Lakers,Center,35,15,0.2,7,2016,West
20776,Chris Bosh,Hapoel Jerusalem,Forward,40,8.4,3.7,5.2,2002,IL
20777,Elijah Bryant,Hapoel Jerusalem,Forward,66,7,0.5,6.8,2002,IL
20778,Pascal Siakam,Maccabi Tel Aviv,Forward,39,27.4,7.9,3.4,2012,IL
20779,Rudy Gobert,Bulls,Guard,51,13.4,8,2.8,2016,East
20780,Jaren Jackson Jr.,Warriors,Guard,19,28.1,0.8,4.4,2015,West
20781,Dennis Rodman,Bulls,Guard,47,11.2,1.7,10.7,2016,East
20782,Tal Dunne,Warriors,Forward,36,21.6,6.1,3.1,2015,West
20783,Alonzo Mourning,Hapoel Jerusalem,Forward,57,6.7,3.5,1,2002,IL
20784,Kevin Garnett,Bulls,Center,82,28.3,0.2,1.4,2016,East
20785,Ricky Rubio,Maccabi Tel Aviv,Center,23,24.2,7.6,2.5,2012,IL
20786,James Harden,Celtics,Center,19,20.9,6.6,13.8,2015,East
20787,Meir Tapiro,Bulls,Forward,26,11.8,3.3,10.4,2016,East
20788,Scottie Barnes,Lakers,Guard,11,21.3,7.2,13.3,2016,West
20789,Luka Doncic,Warriors,Forward,46,17.7,1.6,6,2015,West
20790,Ray Allen,Warriors,Guard,63,7,0.1,4.7,2015,West
20791,Chris Jones,Bulls,Guard,60,5,9.5,2,2016,East
20792,Franz Wagner,Bulls,Forward,64,10.2,5.8,2.5,2016,East
20793,Yao Ming,Spurs,Center,27,9.5,2.7,5.1,2012,West
20794,Giannis Antetokounmpo,Warriors,Forward,81,23,2,4,2015,West
20795,Jaden Ivey,Warriors,Forward,56,16.3,4.5,11.9,2015,West
20796,Donovan Mitchell,Warriors,Center,69,6.3,5.6,2.3,2015,West
20797,Serge Ibaka,Heat,Center,58,24.6,4.2,5.9,2013,East
20798,Chris Bosh,Hapoel Jerusalem,Forward,23,20,7.4,8.7,2002,IL
20799,Mickey Berkowitz,Hapoel Jerusalem,Guard,46,12.4,2,11.8,2002,IL
20800,Will Solomon,Spurs,Forward,69,24,8,8.9,2012,West
20801,Lior Eliyahu,Hapoel Jerusalem,Guard,36,18.7,3.1,13.7,2002,IL
20802,Isiah Thomas,Celtics,Guard,82,5.4,8.3,12.6,2015,East
20803,Sharon Drucker,Warriors,Guard,55,23.4,9.5,3.5,2015,West
20804,Giannis Antetokounmpo,Bulls,Forward,48,17.2,7.2,6.7,2016,East
20805,T. J. Leaf (naturalized),Warriors,Guard,37,13.7,6.7,12.2,2015,West
20806,Bojan Bogdanovic,Warriors,Guard,78,15.4,2.2,7.8,2015,West
